Sex,Length,Diameter,Height,Whole weight,Shucked weight,Viscera weight,Shell weight,Rings
1.1520840929497511,-2.0329773299173763,-2.045875068607451,-0.9455681653586655,-1.454208520803726,-1.374583655135269,-1.3893599914455728,-1.50281843691219,-1.5302359683517093
1.1520840929497511,-0.5759389701130251,-0.5341788406986955,-0.22861219600059934,-0.6413847422088292,-0.7193473292925612,-0.4858819179564487,-0.4604577876055419,0.3325493234549064
-0.0639232202247509,-1.2420136488807287,-1.4411965774439484,-1.0650608269183433,-1.2920517067553086,-1.2372317105428112,-1.2661584359697828,-1.297940654117435,-1.5302359683517093
-1.279930533399253,1.5888037358820108,1.1790768842645611,1.0858070811558551,1.4901104864779142,1.3769585791595382,1.845821594937199,1.1929418630187967,0.3325493234549064
-1.279930533399253,-0.6175686375360067,-0.5845687149623207,0.1298657886784334,-0.5852927625065466,-0.8251758767654385,-0.5269491031150452,-0.4604577876055419,0.9534777540571117
-1.279930533399253,1.8802114078428813,1.582195878373562,1.8027630505139214,2.2611202438402,1.8633195632902078,2.753862688999501,2.415019865654177,0.3325493234549064
1.1520840929497511,-0.5343093026900436,-0.48378896643507024,-0.34810485756027715,-0.5761140749189002,-0.6450421789392645,-0.6410246174444801,-0.3526273756083023,-0.5988433224484014
1.1520840929497511,1.0892477268062337,1.1790768842645611,0.9663144195961774,1.1678365667338895,1.1900698676648827,1.0290409123384459,0.9053940976928246,0.9534777540571117
-0.0639232202247509,-1.4501619859956363,-1.5923662002348242,-1.6625241347167317,-1.324687040400273,-1.3250468882330713,-1.2114021890916544,-1.3302897777166067,-1.2197717530506067
-1.279930533399253,0.38154338061554816,0.574398393101059,0.368851111797789,0.2836229957906331,0.38847491233840864,0.7324445750819155,0.114637743046402,-0.28837910714729886
-0.0639232202247509,-0.9089763094968771,-0.8365180862804463,-0.7065828422393102,-1.0472867044180751,-0.9963028897003037,-0.9239318929814785,-1.0535250535903589,-0.5988433224484014
-0.0639232202247509,-0.7424576398049512,-0.786128212016821,-0.34810485756027715,-0.8637129526651498,-0.8612026163306732,-0.686654823176254,-1.0283646241243363,0.643013538756009
-1.279930533399253,0.8394697222683447,1.1790768842645611,1.3247924042752108,1.0658511490933753,0.4087399533438532,0.5818648961670614,2.091528629662459,0.9534777540571117
-0.0639232202247509,0.29828404576958606,0.12088952472843195,0.01037312711875627,0.015401347396081271,0.24436795407746936,0.30352064120324035,-0.2807404342768093,-0.5988433224484014
-0.0639232202247509,-2.324385001878247,-2.146654817134701,-1.9015094578360874,-1.4980622503891472,-1.4196170795918126,-1.425864156030992,-1.531573213444787,-1.8407001836528118
-0.0639232202247509,0.25665437834660454,0.17127939899205719,0.9663144195961774,0.09291026480287178,0.0439692152458509,0.18031908572745087,0.114637743046402,0.3325493234549064
-1.279930533399253,-0.9922356443428397,-0.987687709071322,-0.46759751911995495,-1.060544808711342,-0.9985545609231308,-1.1201417776281064,-1.0355533182574856,0.9534777540571117
1.1520840929497511,-0.4510499678440811,-0.48378896643507024,-0.10911953444092154,-0.6699406591481731,-0.8702093012219819,-0.5999574322858835,-0.5323447289370348,0.022085108153803778
1.1520840929497511,0.33991371319256664,0.3224490217829329,0.8468217580364996,0.14900224450515442,-0.22397966027058286,0.1118737771297899,0.6178463323668528,1.2639419693582143
-0.0639232202247509,0.21502471092362305,0.4232287703101833,0.01037312711875627,-0.15593415423998247,-0.06861434589550792,-0.44025171222467474,0.006807331049162437,-0.5988433224484014
1.1520840929497511,1.0892477268062337,1.4310262555826874,0.9663144195961774,0.9067538975741738,1.0189428547300172,0.9149653980090113,0.9053940976928246,0.022085108153803778
-1.279930533399253,0.4231730480385296,0.7255680158919341,0.2493584502381112,0.09189041062646675,0.06873759869694984,0.1118737771297899,0.3662420377066272,0.643013538756009
-0.0639232202247509,-0.07638296103724751,-0.0806699723260684,-0.10911953444092154,-0.3945800315187853,-0.24424470127602743,-0.5406381648345775,-0.38497649920747423,-0.28837910714729886
1.1520840929497511,-0.6175686375360067,-0.48378896643507024,0.4883437733574668,-0.5353199078626946,-0.8364342328795743,-0.5132600413955131,-0.10102308094807692,0.643013538756009
-0.0639232202247509,0.38154338061554816,0.3224490217829329,-0.22861219600059934,-0.12839809147704376,-0.05735598978137179,-0.02045381949235464,-0.2663630460105109,0.022085108153803778
-1.279930533399253,1.5471740684590294,1.6325857526371872,1.3247924042752108,2.3478078488346372,2.84955155888851,2.8451231004630486,1.7320939230049937,0.643013538756009
-1.279930533399253,-0.5343093026900436,-0.5341788406986955,-0.22861219600059934,-0.7576481183190154,-0.755374068857796,-0.686654823176254,-0.7839490235972602,0.9534777540571117
-1.279930533399253,0.5064323828844927,0.3728388960465581,0.01037312711875627,0.1704191822096623,0.3186731044307662,0.3628399086545465,0.10026035478010338,0.022085108153803778
1.1520840929497511,-2.9072003457999878,-2.852113056825454,-2.3794801040747977,-1.642881543438677,-1.5772340651897148,-1.5946959172385553,-1.6825357902409224,-1.8407001836528118
1.1520840929497511,0.0068763738087155085,-0.13105984658969363,-0.22861219600059934,-0.1345172165354746,-0.10013774301508814,-0.348991300761127,-0.10102308094807692,-0.5988433224484014
-1.279930533399253,1.0059883919602708,0.8263477644191846,0.4883437733574668,0.6874852496470688,0.6023836785069902,1.2298138175582514,0.43094028490497094,-0.28837910714729886
-1.279930533399253,-0.20127196330619201,-0.18144972085331887,-0.22861219600059934,-0.39559988569519056,-0.4919285357870166,-0.1573444366876763,-0.3166839049425558,1.574406184659317
1.1520840929497511,0.0068763738087155085,0.020109776201181494,-0.22861219600059934,0.32747672537605405,0.1205260368219749,0.5681758344475292,0.4021855083723737,1.574406184659317
1.1520840929497511,-0.4510499678440811,-0.33261934364419454,-0.46759751911995495,-0.5567368455672026,-0.6022604257055482,-0.5360751442614,-0.3166839049425558,0.643013538756009
-1.279930533399253,0.29828404576958606,0.3224490217829329,0.01037312711875627,0.2020346616782218,0.10251266703935749,0.06624357139801591,0.43812897903812026,0.3325493234549064
1.1520840929497511,0.5896917177304557,0.7255680158919341,0.01037312711875627,0.16939932803325725,0.22410291307202476,0.01605034509306454,0.3590533435734779,-0.28837910714729886
-1.279930533399253,-1.0754949791888027,-1.1388573318621977,-1.0650608269183433,-1.2339200187002157,-1.2687551076623917,-1.1566459422135256,-1.143383730254725,0.022085108153803778
1.1520840929497511,0.6313213851534372,0.47361864457380853,0.368851111797789,0.23568984949959132,0.3456931591046923,0.25332741489828897,0.07869427238065548,-0.5988433224484014
-0.0639232202247509,-2.241125667032284,-2.146654817134701,-2.021002119395765,-1.5439556883273784,-1.491670558722282,-1.4943094646286526,-1.5675166841105337,-1.8407001836528118
1.1520840929497511,1.1725070616521966,1.1790768842645611,0.9663144195961774,1.2229086922597674,1.4039786338334643,0.9970997683262041,1.1569983923530502,0.643013538756009
-0.0639232202247509,0.29828404576958606,0.3728388960465581,0.368851111797789,0.08985070227365646,-0.2667614135042992,0.25789043547146634,0.2584116257093881,1.8848703999604195
-0.0639232202247509,-0.8257169746509141,-0.786128212016821,-0.5870901806796325,-1.0258697667135672,-1.0278262868198842,-0.9467469958473654,-0.9780437651922912,-1.2197717530506067
-0.0639232202247509,-0.20127196330619201,-0.3830092179078198,-0.46759751911995495,-0.581213345800926,-0.49868354945549814,-0.6775287820298993,-0.6257977526679757,-0.5988433224484014
1.1520840929497511,0.5480620503074741,0.6751781416283089,0.6078364349171447,0.5049313520705484,0.42675332312647063,0.5773018755938839,0.5064215733030386,-0.28837910714729886
1.1520840929497511,-0.6175686375360067,-0.5845687149623207,-0.22861219600059934,-0.7535687016133946,-0.8364342328795743,-0.6364615968713027,-0.7480055529315136,-0.5988433224484014
1.1520840929497511,1.0476180593832523,0.8767376386828099,0.4883437733574668,0.7711132921122902,0.8568225266864611,0.8100159248259312,0.5819028617011063,0.022085108153803778
-0.0639232202247509,-2.241125667032284,-2.2474345656619517,-1.9015094578360874,-1.5123402088588191,-1.4556438191570473,-1.4578053000432336,-1.553139295844235,-1.5302359683517093
-1.279930533399253,0.5064323828844927,0.5240085188374338,0.7273290964768224,0.21019349508946292,0.02370417424040631,0.8237049865454634,0.3662420377066272,-0.28837910714729886
1.1520840929497511,-0.36779063299811804,-0.33261934364419454,-0.46759751911995495,-0.4894264699244633,-0.47841850845005357,-0.4813188973832713,-0.4820238700049898,0.3325493234549064
-0.0639232202247509,-0.7008279723819696,-0.7357383377531959,-0.7065828422393102,-0.8994078488393298,-0.83193089043392,-0.8874277283960593,-0.920534212127097,-0.9093075377495041
-1.279930533399253,0.4231730480385296,0.3728388960465581,-0.10911953444092154,0.10922793162535403,0.09575765337087595,0.207697209166515,0.1505812137121485,0.3325493234549064
-1.279930533399253,-1.5750509882645802,-1.8947054458165753,-1.6625241347167317,-1.345084123928376,-1.2777617925537004,-1.3163516622747342,-1.359044554249204,-1.2197717530506067
-0.0639232202247509,-0.36779063299811804,-0.18144972085331887,0.2493584502381112,-0.4119175525176728,-0.3770933034228306,-0.4265626505051425,-0.38857084627404886,0.9534777540571117
-1.279930533399253,0.8394697222683447,0.8263477644191846,0.8468217580364996,0.823125855108952,0.8860942525832142,0.6046799990329483,0.9053940976928246,0.3325493234549064
-0.0639232202247509,0.46480271546151114,0.5240085188374338,0.01037312711875627,0.00010353475000403918,0.14304274905024666,-0.14365537496814412,-0.0075700572171359705,0.022085108153803778
-0.0639232202247509,-1.2420136488807287,-1.2900269546530727,-1.4235388115973764,-1.235959727053026,-1.102131437173181,-1.2570323948234283,-1.3231010835834576,-1.2197717530506067
1.1520840929497511,0.33991371319256664,0.07049965046480672,-0.34810485756027715,-0.3313490725816665,-0.2600063998358177,-0.23947880700486948,-0.38857084627404886,-0.9093075377495041
